一级评论;实际爬取到的二级评论内容;单条评论情绪值;一级评论平均情绪值
AI写出来的，给AI看，凑DAU，AI刷流量，卖给AI投放;闭环了;0.14612565721681858
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复一只林熊猫哈哈我跟你说，ai小说这个更惨哈哈哈哈，水花都没有圈内人都疯球了，我看着他们那些作者从激动到最后变成一只死鸭子;-0.1505841876398455
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;小说也可以，就像番茄那种小说很难说有多是ai写的，像那种环境描写心理描写ai都能帮你水，作者最多写个大纲;0.9967002842127994
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复丶打个比方丶哪有版权问题，ai的每一张画都是独一无二，那人看到别人的画了还会临摹呢，ai只是学会了画画而已，也是用ai的人告诉他我想得到什么样的画。;-0.39128417711260743
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复脱欧入非的决斗者对啊，只能说看别的专业跳脚，看自己行业叹息;0.5162023444789774
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一笑哭笑哭笑哭那这个画师（操作人员）不就是雇来的背锅侠;-0.6425829067856619
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复花拉拉海带丝儿害;-0.899731049718782
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;确实，身边已经有了;0.7466490193604323
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复剑崎敦放心，你一辈子画画达不到他训练一坤年的高度，半年前手画不好，现在以假乱真了;0.141891353696328
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复亚四爆破钳我可以;-0.7745549936226419
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复剑崎敦几个菜啊喝这么高？;-0.6584653928344932
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复剑崎敦人家刚练了一年，还有一年半才是一坤年，你一年半以后技术能提高到什么程度你自己最清楚;-0.9195622289187633
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复亚四爆破钳管这么宽啊，那你去看ai画的呗，我画我自己的打call;-0.9055481520630448
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一也别性别对立什么人都可能会被ai侵权造谣;-0.24082279653383454
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复江上清风山水悠悠这就性别对立了？？？？？？？？？？？？？？哥们别太离谱，现在还没出现男性别ai制作h图吧，但是女性已经有很多了，基于事实来说。你说几个男性例子吧要不;0.899995882047657
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一怎么没有，我加的好几个ai绘画群，有的专门炼男人体。你没看到不代表没有好吧。;-0.4866321726495615
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复久我悠人6，ai绘画群制作男h图，为了练人体，乐，这性质相同吗，为了说我性别歧视自挂东南枝真是辛苦你了藏狐;0.8883553286552921
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复江上清风山水悠悠不好意思忘了我打了那段话最后一句，h图制作发布h图网站数千张这种事而言，我的确性别歧视男性呲牙;0.5171649451650935
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一我看不懂你在说啥，麻烦语句通顺点;-0.9683798538826962
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复久我悠人没事，ai绘画你继续努力，不做评价;-0.9501011896516391
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一没事，你继续破防，我不做评价;-0.9325957630841615
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复久我悠人乐，有小偷说偷别人东西还说主人怎么会破防诶吃瓜;-0.9993709039841063
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一你没有破防，我更没有。所以一定是ai破防了。一定是ai，ai，ai。;-0.959038313594686
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复久我悠人ai绘画是晦气，人才会抵制。小偷的狂欢罢了;-0.9681055988324334
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一我知道目前受害的大多数（其实也不是大多数了，我看见的都是）是女性，施害者也大多数是男性。但这些恶心的东西在男性群体也只是少数，且其他男性也是有可能成为这种技术的受害者。如果你只是想要宣泄情绪，ok我支持你，你开心就好；如果你想要真真正正地解决事，就不要去缩小潜在受害者群体让这种技术的危害性降低，不要把可能成为你的观点的支持者的人（也就是潜在友军）拒之门外。;0.9985797283448155
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复丶打个比方丶一个绘画Ai操作员，难道不需要自己有对美感的高度认知，还要有各种底蕴，然后开的工资顶10几个绘画师的时候，有几个人玩得起;-0.990991859917447
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复江上清风山水悠悠我说身边的亲戚，朋友，同学都有可能被ai侵权，你说这是性别歧视任何人都有可能OK那我说啥;0.6458080946878828
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复江上清风山水悠悠还有解决事？怎么解决？只是抵制ai绘画和对真人合成并用于不好的事情，用ai绘画和真人合成的你下楼就有一个，给我看笑了，他们不会觉得自己在偷用别人的东西热;-0.5055311419205506
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复minassssssss不会，公司聘用基本都是一个原画师，在他原有的基础上喂图，一天50张。然后裁剪多出来的十名原画师;-0.9995707780060372
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一肯定ai越来越棒，毕竟时代发展趋势在这;0.9954940207552043
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复丶打个比方丶你去查，外国好多例ai绘画绘出作品不是重新整合，就是单纯拼贴。;-0.7509114800168024
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复丶打个比方丶别总说别人破防，ai绘画现在就是不成熟，它就是伤害到了别人的利益，那别人出来骂两句有什么问题吗;-0.9729590686022913
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复坐忘道小一一好搞笑的人哈欠;-0.6804231424276213
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复凉河许安好键盘的人;0.8703142479312425
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;脑机接口作为大脑与外界的连接工具，从根本意义上来说，不应该对大脑传递任何信号。大脑作为人的34私人领地34，其数据有重要的价值，容不得任何人侵犯。但是，随着人工智能的发展，人工智能作为人类辅助工具与大脑关系越来越密切，以大脑数据为基础的人工智能也会应运而生。34私人版ChatGPT34也会慢慢的进入个人生活。大脑数据价值的日益凸显，对大脑数据的研究和商业化已经是未来发展趋势，作为大脑数据的34主人翁34既可以自主选择其应用价值，也可以将其融入34私人版ChatGPT34作为自己的人工帮手。;0.9999998234239902
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复花拉拉海带丝儿未来如果关于ai的版权法更加完善的话可以让他们替老板坐牢。;-0.3612561672407406
不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;回复丶打个比方丶珍妮纺纱机;-0.9071683807901676
-------;--------;--------;-0.25295207142070586
我现在用AI摸鱼，几分钟可以生成几十遍文案。各大平台设置定时发布，反正KPI考核多发多赚钱。去特么的质量，我只要数量。doge;能分享一下吗？谢谢;0.700607263229911
我现在用AI摸鱼，几分钟可以生成几十遍文案。各大平台设置定时发布，反正KPI考核多发多赚钱。去特么的质量，我只要数量。doge;呆;0.15000000000000058
我现在用AI摸鱼，几分钟可以生成几十遍文案。各大平台设置定时发布，反正KPI考核多发多赚钱。去特么的质量，我只要数量。doge;求分享给心心;0.7198977900602597
我现在用AI摸鱼，几分钟可以生成几十遍文案。各大平台设置定时发布，反正KPI考核多发多赚钱。去特么的质量，我只要数量。doge;大哥求个分享，我公司也总是要求写一堆纯废物的稿件，我看着就烦。;0.9755429496852601
我现在用AI摸鱼，几分钟可以生成几十遍文案。各大平台设置定时发布，反正KPI考核多发多赚钱。去特么的质量，我只要数量。doge;求分享什么软件;0.22814531385529202
我现在用AI摸鱼，几分钟可以生成几十遍文案。各大平台设置定时发布，反正KPI考核多发多赚钱。去特么的质量，我只要数量。doge;求分享给心心;0.7198977900602597
